CollectionID,LoanID,CollectionDate,AmountCollected,OutstandingBalance,CollectionStatus,Remarks
4253,4253,2024-01-12,11678,789,Full,On time
4254,4254,2024-07-16,12614,86224,Overdue,Pending
4255,4255,2024-09-02,5528,53476,Overdue,Delayed
4256,4256,2024-08-19,6230,44817,Full,Pending
4257,4257,2024-09-17,4766,26143,Partial,On time
4258,4258,2024-08-04,12696,12468,Full,On time
4259,4259,2024-09-19,1950,77290,Full,Pending
4260,4260,2024-07-05,3290,37388,Full,On time
4261,4261,2024-10-04,7806,86231,Overdue,Delayed
4262,4262,2024-05-29,6709,7871,Overdue,On time
4263,4263,2024-02-17,2678,43349,Overdue,Pending
4264,4264,2024-01-05,19786,49264,Partial,Delayed
4265,4265,2024-07-31,1535,80222,Full,Delayed
4266,4266,2024-02-02,11897,31546,Overdue,Delayed
4267,4267,2024-04-24,18042,66400,Overdue,Delayed
4268,4268,2024-03-14,1383,3765,Partial,On time
4269,4269,2024-05-24,16359,8128,Partial,Delayed
4270,4270,2024-05-29,12637,36476,Full,Pending
4271,4271,2024-02-06,17624,49217,Overdue,On time
4272,4272,2024-04-22,5683,73510,Full,On time
4273,4273,2024-01-24,19705,60496,Partial,Delayed
4274,4274,2024-10-08,13793,95156,Full,On time
4275,4275,2024-04-01,7629,27981,Partial,On time
4276,4276,2024-08-02,9101,73881,Overdue,Pending
4277,4277,2024-04-22,13913,31354,Overdue,Delayed
4278,4278,2024-05-04,13593,29068,Overdue,On time
4279,4279,2024-09-09,1954,87462,Full,Delayed
4280,4280,2024-04-04,6876,2391,Overdue,Delayed
4281,4281,2024-09-05,18135,24785,Full,Delayed
4282,4282,2024-02-03,6211,47111,Partial,Delayed
4283,4283,2024-08-16,3173,52033,Partial,On time
4284,4284,2024-07-17,12801,20179,Full,Delayed
4285,4285,2024-10-20,4615,17921,Full,Delayed
4286,4286,2024-01-19,13856,57904,Full,Pending
4287,4287,2024-07-06,15224,65141,Partial,Delayed
4288,4288,2024-04-17,9654,60608,Partial,On time
4289,4289,2024-06-12,10677,11253,Overdue,Pending
4290,4290,2024-10-18,1651,29936,Full,On time
4291,4291,2024-10-24,1124,61193,Overdue,Pending
4292,4292,2024-08-01,6924,87719,Partial,On time
4293,4293,2024-09-06,13804,57190,Full,Delayed
4294,4294,2024-02-23,11789,62700,Partial,Delayed
4295,4295,2024-03-16,18680,2675,Full,Pending
4296,4296,2024-05-02,8627,18841,Partial,Delayed
4297,4297,2024-04-30,18297,98781,Overdue,Pending
4298,4298,2024-06-07,10747,48371,Partial,Delayed
4299,4299,2024-08-16,12364,4511,Overdue,Pending
4300,4300,2024-05-02,13364,62349,Full,Delayed
4301,4301,2024-09-19,16118,15766,Overdue,Delayed
4302,4302,2024-02-07,6791,75949,Overdue,Pending
4303,4303,2024-01-14,16762,17034,Partial,Pending
4304,4304,2024-01-02,14351,88282,Full,Pending
4305,4305,2024-03-18,10589,19271,Overdue,Delayed
4306,4306,2024-10-11,4786,12295,Partial,Delayed
4307,4307,2024-10-27,3585,69818,Partial,On time
4308,4308,2024-01-07,4841,6000,Partial,On time
4309,4309,2024-06-26,9993,10750,Overdue,Delayed
4310,4310,2024-10-18,9468,60490,Overdue,Delayed
4311,4311,2024-06-06,4864,95500,Partial,On time
4312,4312,2024-03-11,18135,5083,Partial,Delayed
4313,4313,2024-01-02,10727,868,Partial,On time
4314,4314,2024-05-23,10826,13780,Overdue,On time
4315,4315,2024-04-18,15605,97749,Full,Pending
4316,4316,2024-05-07,16057,56997,Full,Delayed
4317,4317,2024-10-15,3454,14044,Overdue,Pending
4318,4318,2024-08-16,8873,72090,Partial,Pending
4319,4319,2024-05-27,9028,81946,Partial,Pending
4320,4320,2024-06-18,6299,99630,Full,On time
4321,4321,2024-01-29,3632,27945,Partial,Pending
4322,4322,2024-05-08,3579,28147,Partial,Pending
4323,4323,2024-01-08,2092,48931,Overdue,Delayed
4324,4324,2024-09-24,19761,60951,Full,Pending
4325,4325,2024-01-18,10316,90620,Partial,On time
4326,4326,2024-06-18,7876,34057,Full,Pending
4327,4327,2024-06-17,1783,99386,Full,Pending
4328,4328,2024-09-16,4336,53404,Overdue,Pending
4329,4329,2024-05-31,13738,49734,Overdue,On time
4330,4330,2024-06-12,9306,39679,Partial,Pending
4331,4331,2024-04-14,6741,4942,Overdue,On time
4332,4332,2024-02-05,3481,24113,Full,Pending
4333,4333,2024-01-29,15416,55426,Full,Delayed
4334,4334,2024-01-06,19293,25465,Partial,Delayed
4335,4335,2024-09-08,2347,7600,Full,Pending
4336,4336,2024-06-01,8361,35961,Overdue,Pending
4337,4337,2024-05-24,6246,22436,Overdue,Delayed
4338,4338,2024-04-26,10249,20349,Partial,On time
4339,4339,2024-02-03,9313,47489,Overdue,Pending
4340,4340,2024-10-02,7045,78145,Full,Delayed
4341,4341,2024-02-05,5559,41583,Full,Delayed
4342,4342,2024-09-30,12264,31785,Full,On time
4343,4343,2024-03-28,3351,86264,Full,Delayed
4344,4344,2024-04-19,14260,34471,Full,Pending
4345,4345,2024-01-01,18210,3501,Partial,Pending
4346,4346,2024-06-22,13318,78240,Partial,Pending
4347,4347,2024-07-29,11317,579,Partial,Pending
4348,4348,2024-05-05,8548,40704,Partial,Pending
4349,4349,2024-02-09,17213,50580,Overdue,Pending
4350,4350,2024-06-03,6913,46377,Full,Pending
4351,4351,2024-08-26,10498,15235,Full,Delayed
4352,4352,2024-08-17,11306,51042,Full,Delayed
4353,4353,2024-04-14,1844,99666,Overdue,On time
4354,4354,2024-10-26,2348,76321,Partial,Delayed
4355,4355,2024-08-28,14033,45398,Partial,Pending
4356,4356,2024-07-01,13553,48087,Full,On time
4357,4357,2024-01-17,2452,76565,Full,Pending
4358,4358,2024-07-22,4768,48407,Full,Pending
4359,4359,2024-08-26,11164,66309,Full,Pending
4360,4360,2024-01-06,18408,66059,Full,Delayed
4361,4361,2024-05-22,16175,48482,Full,On time
4362,4362,2024-10-27,11491,95375,Overdue,Pending
4363,4363,2024-08-06,16583,51324,Partial,On time
4364,4364,2024-10-22,6086,25012,Partial,On time
4365,4365,2024-03-16,15261,45047,Partial,Delayed
4366,4366,2024-06-15,17701,85883,Full,Delayed
4367,4367,2024-06-11,1124,25117,Full,Delayed
4368,4368,2024-07-31,11401,2369,Partial,Delayed
4369,4369,2024-03-19,1845,40644,Full,On time
4370,4370,2024-04-24,18634,404,Full,Delayed
4371,4371,2024-08-03,5164,9473,Full,Pending
4372,4372,2024-02-24,6389,55386,Full,On time
4373,4373,2024-05-26,6343,10704,Overdue,On time
4374,4374,2024-07-26,9497,73795,Partial,On time
4375,4375,2024-10-08,11770,81196,Full,Pending
4376,4376,2024-08-08,14591,60492,Full,Delayed
4377,4377,2024-08-07,19399,1187,Overdue,Pending
4378,4378,2024-08-29,16444,29898,Partial,On time
4379,4379,2024-06-06,5143,8046,Partial,Pending
4380,4380,2024-03-02,18178,69075,Partial,Pending
4381,4381,2024-05-30,1377,61,Overdue,On time
4382,4382,2024-08-23,6889,37071,Overdue,Delayed
4383,4383,2024-06-27,6773,6587,Full,On time
4384,4384,2024-01-06,8272,94790,Partial,On time
4385,4385,2024-07-24,2566,13034,Full,Delayed
4386,4386,2024-03-31,15039,50018,Partial,Delayed
4387,4387,2024-07-28,14204,99446,Overdue,On time
4388,4388,2024-06-17,14541,59846,Full,Pending
4389,4389,2024-08-04,12297,83109,Full,Pending
4390,4390,2024-08-03,9200,67639,Partial,Pending
4391,4391,2024-07-20,1955,10094,Partial,On time
4392,4392,2024-09-03,14598,76813,Overdue,On time
4393,4393,2024-08-07,15961,30297,Partial,Delayed
4394,4394,2024-02-15,10661,64373,Full,On time
4395,4395,2024-07-02,4477,99355,Partial,On time
4396,4396,2024-07-24,16244,80459,Overdue,Pending
4397,4397,2024-09-21,14297,8519,Partial,Delayed
4398,4398,2024-09-13,15108,69490,Full,Pending
4399,4399,2024-09-05,6806,8764,Partial,Pending
4400,4400,2024-07-07,12709,62865,Full,Pending
4401,4401,2024-08-26,12906,54358,Overdue,On time
4402,4402,2024-01-29,15607,25066,Overdue,Delayed
4403,4403,2024-05-21,14542,84420,Partial,On time
4404,4404,2024-01-12,3352,64923,Full,Delayed
4405,4405,2024-05-24,16815,39018,Full,Pending
4406,4406,2024-08-17,13547,15758,Partial,Delayed
4407,4407,2024-06-15,3566,39057,Partial,Pending
4408,4408,2024-03-11,14984,73884,Full,Pending
4409,4409,2024-05-20,7852,11137,Overdue,Delayed
4410,4410,2024-06-25,16070,66010,Overdue,Delayed
4411,4411,2024-01-31,6509,12650,Partial,Pending
4412,4412,2024-08-09,2097,99340,Full,Pending
4413,4413,2024-06-25,11122,82563,Partial,Pending
4414,4414,2024-05-26,555,91031,Overdue,Delayed
4415,4415,2024-01-10,10545,62160,Partial,On time
4416,4416,2024-09-26,9558,41530,Full,On time
4417,4417,2024-08-18,14828,85701,Full,Pending
4418,4418,2024-04-01,3769,39719,Full,On time
4419,4419,2024-02-19,9926,17389,Partial,Pending
4420,4420,2024-01-09,769,38953,Overdue,Delayed
4421,4421,2024-02-03,2888,39879,Full,On time
4422,4422,2024-02-21,12758,53478,Partial,Pending
4423,4423,2024-06-16,14513,52356,Partial,Delayed
4424,4424,2024-09-29,18286,60302,Overdue,Pending
4425,4425,2024-10-23,7292,67523,Overdue,On time
4426,4426,2024-05-19,12198,65707,Partial,Pending
4427,4427,2024-06-25,13172,46500,Overdue,On time
4428,4428,2024-09-02,4021,1223,Partial,Pending
4429,4429,2024-07-21,5179,23272,Full,On time
4430,4430,2024-08-12,2608,86441,Partial,Delayed
4431,4431,2024-08-05,7276,24493,Full,On time
4432,4432,2024-03-13,9177,41489,Partial,Delayed
4433,4433,2024-05-27,9512,8177,Partial,Pending
4434,4434,2024-01-06,10099,58389,Overdue,On time
4435,4435,2024-04-27,814,93552,Overdue,Pending
4436,4436,2024-01-31,13057,90726,Partial,Pending
4437,4437,2024-08-02,14129,84196,Full,Pending
4438,4438,2024-01-03,3726,24232,Partial,Delayed
4439,4439,2024-10-22,15125,93764,Overdue,On time
4440,4440,2024-08-10,9260,61247,Full,On time
4441,4441,2024-05-23,14114,78137,Partial,Pending
4442,4442,2024-02-24,2103,49788,Full,Pending
4443,4443,2024-01-29,19399,33604,Full,Pending
4444,4444,2024-06-28,733,49818,Overdue,Delayed
4445,4445,2024-05-20,15082,91733,Partial,On time
4446,4446,2024-05-10,16947,23244,Full,Delayed
4447,4447,2024-07-17,12636,29875,Partial,On time
4448,4448,2024-05-02,14610,98492,Partial,On time
4449,4449,2024-02-15,14771,65502,Overdue,Delayed
4450,4450,2024-06-27,7588,58831,Overdue,On time
4451,4451,2024-07-07,7833,33984,Full,Delayed
4452,4452,2024-06-26,11673,75194,Overdue,Pending
4453,4453,2024-04-22,15142,76414,Partial,On time
4454,4454,2024-10-01,15545,22860,Partial,Delayed
4455,4455,2024-02-05,5633,339,Overdue,Delayed
4456,4456,2024-09-17,5940,3730,Overdue,On time
4457,4457,2024-10-17,10776,30566,Overdue,Delayed
4458,4458,2024-02-23,5942,73984,Overdue,Delayed
4459,4459,2024-07-08,9655,34613,Overdue,Delayed
4460,4460,2024-04-25,5891,22445,Overdue,Delayed
4461,4461,2024-05-29,16309,28318,Partial,Delayed
4462,4462,2024-08-21,8275,26615,Full,Delayed
4463,4463,2024-03-12,12259,17476,Full,On time
4464,4464,2024-01-29,8050,22456,Full,Delayed
4465,4465,2024-02-07,15902,404,Full,On time
4466,4466,2024-07-29,9796,33787,Overdue,Delayed
4467,4467,2024-09-18,7623,43556,Partial,Delayed
4468,4468,2024-09-07,18842,28152,Full,Delayed
4469,4469,2024-08-02,18849,28205,Full,Pending
4470,4470,2024-02-26,2346,46894,Full,Delayed
4471,4471,2024-04-18,5327,75952,Overdue,Pending
4472,4472,2024-02-05,18627,6299,Full,Delayed
4473,4473,2024-08-24,17357,77017,Partial,On time
4474,4474,2024-10-03,11981,91387,Partial,Delayed
4475,4475,2024-08-17,7850,9142,Partial,On time
4476,4476,2024-06-05,15415,61732,Partial,Pending
4477,4477,2024-02-23,8771,55522,Partial,Pending
4478,4478,2024-06-18,2043,67102,Partial,Delayed
4479,4479,2024-04-13,13007,35326,Partial,Delayed
4480,4480,2024-03-09,11546,32102,Partial,Delayed
4481,4481,2024-03-04,8555,60328,Overdue,Delayed
4482,4482,2024-02-24,4199,31079,Partial,Pending
4483,4483,2024-08-22,19407,4868,Full,On time
4484,4484,2024-07-04,6789,25156,Partial,Pending
4485,4485,2024-05-09,16791,85362,Full,On time
4486,4486,2024-07-17,4791,61799,Partial,On time
4487,4487,2024-08-16,6282,75374,Full,On time
4488,4488,2024-01-29,2894,55005,Overdue,Pending
4489,4489,2024-06-23,3065,81785,Overdue,Pending
4490,4490,2024-01-21,10757,31110,Full,Delayed
4491,4491,2024-10-01,14639,40630,Full,Delayed
4492,4492,2024-04-12,19876,65906,Full,On time
4493,4493,2024-10-07,10004,95209,Partial,Delayed
4494,4494,2024-10-11,19287,83144,Overdue,Pending
4495,4495,2024-05-22,3088,70604,Overdue,Delayed
4496,4496,2024-04-13,6096,56080,Full,Delayed
4497,4497,2024-02-21,5582,78126,Full,On time
4498,4498,2024-02-10,2254,67216,Partial,Pending
4499,4499,2024-08-02,3575,35962,Full,Pending
4500,4500,2024-05-14,8985,86498,Full,On time
4501,4501,2024-09-21,3821,43723,Full,Delayed
4502,4502,2024-04-24,8972,70401,Full,Pending
4503,4503,2024-05-24,1071,1953,Partial,Pending
4504,4504,2024-07-07,18634,95128,Partial,Delayed
4505,4505,2024-01-18,13484,32639,Partial,On time
4506,4506,2024-05-03,7321,59006,Partial,On time
4507,4507,2024-06-17,9223,55552,Partial,Pending
4508,4508,2024-07-15,16280,66545,Overdue,On time
4509,4509,2024-02-19,5538,35927,Overdue,Pending
4510,4510,2024-01-02,10164,53767,Overdue,Pending
4511,4511,2024-08-12,10911,40095,Partial,On time
4512,4512,2024-02-24,18094,8609,Overdue,On time
4513,4513,2024-02-19,17484,57427,Full,Delayed
4514,4514,2024-05-22,7117,88592,Overdue,Delayed
4515,4515,2024-07-11,18547,97647,Full,On time
4516,4516,2024-01-01,18647,15457,Overdue,Delayed
4517,4517,2024-10-02,1629,26632,Full,Delayed
4518,4518,2024-08-11,8629,58524,Overdue,Pending
4519,4519,2024-01-08,13729,71908,Partial,Delayed
4520,4520,2024-10-12,13785,99243,Full,Pending
4521,4521,2024-01-20,11324,44733,Full,On time
4522,4522,2024-01-25,8686,63347,Overdue,On time
4523,4523,2024-09-02,16535,72941,Full,On time
4524,4524,2024-06-04,18580,59392,Overdue,Pending
4525,4525,2024-03-26,12637,17395,Partial,Pending
4526,4526,2024-09-30,11734,81309,Full,Delayed
4527,4527,2024-05-12,16771,88617,Partial,Pending
4528,4528,2024-06-08,8114,74189,Full,Pending
4529,4529,2024-04-16,13115,41062,Partial,Pending
4530,4530,2024-01-21,2706,11816,Overdue,Pending
4531,4531,2024-06-27,2027,55095,Partial,Delayed
4532,4532,2024-03-07,7101,2574,Overdue,Pending
4533,4533,2024-03-23,7665,34817,Full,Delayed
4534,4534,2024-02-22,632,64536,Overdue,On time
4535,4535,2024-04-18,15580,44965,Partial,On time
4536,4536,2024-07-01,16997,89779,Overdue,Pending
4537,4537,2024-03-09,7328,63265,Overdue,Pending
4538,4538,2024-07-14,6860,93428,Full,Delayed
4539,4539,2024-03-04,2209,36623,Partial,Delayed
4540,4540,2024-08-05,1861,19409,Partial,Pending
4541,4541,2024-08-25,8297,30383,Partial,Pending
4542,4542,2024-05-07,11182,40764,Full,On time
4543,4543,2024-10-07,2844,68310,Partial,On time
4544,4544,2024-04-18,14736,76552,Full,Pending
4545,4545,2024-01-02,14052,55862,Partial,Delayed
4546,4546,2024-01-23,15365,74311,Full,Pending
4547,4547,2024-02-04,7055,48511,Full,Delayed
4548,4548,2024-07-07,13766,54928,Partial,Delayed
4549,4549,2024-07-21,1252,72977,Overdue,Pending
4550,4550,2024-09-10,9202,25051,Overdue,Delayed
4551,4551,2024-07-19,9046,66420,Partial,Delayed
4552,4552,2024-03-11,11604,71079,Partial,Pending
4553,4553,2024-03-03,2262,39521,Partial,Delayed
4554,4554,2024-09-24,19661,42847,Partial,On time
4555,4555,2024-04-11,3721,19603,Partial,Pending
4556,4556,2024-10-05,2549,2162,Partial,Delayed
4557,4557,2024-06-24,12588,86991,Full,On time
4558,4558,2024-04-03,11262,12531,Partial,Delayed
4559,4559,2024-02-04,9403,60083,Overdue,Delayed
4560,4560,2024-02-22,15901,66181,Full,Delayed
4561,4561,2024-06-11,8861,26255,Overdue,On time
4562,4562,2024-01-29,2733,41599,Partial,On time
4563,4563,2024-05-31,1293,19829,Partial,Pending
4564,4564,2024-07-29,18601,18664,Overdue,Delayed
4565,4565,2024-10-26,2856,37871,Partial,On time
4566,4566,2024-05-24,4204,17820,Overdue,On time
4567,4567,2024-01-03,19775,51152,Full,Pending
4568,4568,2024-07-05,18939,85027,Partial,On time
4569,4569,2024-01-26,8273,78727,Full,Delayed
4570,4570,2024-01-23,11647,27464,Overdue,Delayed
4571,4571,2024-05-16,10744,49950,Full,Pending
4572,4572,2024-08-06,1970,82781,Full,On time
4573,4573,2024-09-06,17692,91930,Full,Pending
4574,4574,2024-09-28,9672,77102,Overdue,Delayed
4575,4575,2024-10-19,4669,10309,Partial,On time
4576,4576,2024-01-23,19136,42931,Partial,On time
4577,4577,2024-02-05,12640,79468,Full,Delayed
4578,4578,2024-02-15,19469,51416,Overdue,Delayed
4579,4579,2024-08-11,555,15366,Partial,Pending
4580,4580,2024-05-24,6706,70150,Overdue,Delayed
4581,4581,2024-01-01,17011,89080,Overdue,Pending
4582,4582,2024-08-25,12042,83663,Partial,Pending
4583,4583,2024-03-10,3105,61809,Full,Delayed
4584,4584,2024-06-29,17415,47567,Partial,On time
4585,4585,2024-02-12,6166,10943,Full,On time
4586,4586,2024-09-12,2612,63811,Full,Pending
4587,4587,2024-02-03,1419,22488,Full,On time
4588,4588,2024-05-02,10465,31423,Overdue,Delayed
4589,4589,2024-03-13,9810,76070,Full,Delayed
4590,4590,2024-06-14,14269,542,Overdue,Pending
4591,4591,2024-02-01,14101,97373,Partial,Delayed
4592,4592,2024-10-17,1435,51621,Partial,Delayed
4593,4593,2024-01-17,2657,90741,Overdue,Delayed
4594,4594,2024-10-15,13434,80094,Overdue,Delayed
4595,4595,2024-05-20,3973,1048,Overdue,Delayed
4596,4596,2024-03-29,4497,4263,Partial,Delayed
4597,4597,2024-06-20,16578,90991,Partial,On time
4598,4598,2024-01-21,9227,31711,Partial,Delayed
4599,4599,2024-08-09,16551,30644,Overdue,Pending
4600,4600,2024-02-22,11722,41009,Full,On time
4601,4601,2024-03-18,4523,72328,Full,On time
4602,4602,2024-01-18,13636,70116,Partial,Pending
4603,4603,2024-01-13,4116,31631,Full,Delayed
4604,4604,2024-06-28,12323,20819,Full,On time
4605,4605,2024-01-28,16588,12845,Overdue,Pending
4606,4606,2024-06-16,9034,94317,Full,Pending
4607,4607,2024-08-18,14764,81443,Full,On time
4608,4608,2024-05-01,16851,20795,Overdue,Pending
4609,4609,2024-09-21,18681,54733,Full,Pending
4610,4610,2024-01-06,1378,98540,Full,Delayed
4611,4611,2024-01-02,5000,19586,Partial,Delayed
4612,4612,2024-07-06,11490,51430,Full,Delayed
4613,4613,2024-04-09,2499,75320,Full,On time
4614,4614,2024-09-29,7343,16376,Partial,Pending
4615,4615,2024-09-10,19331,82980,Full,On time
4616,4616,2024-02-03,17031,11070,Full,Pending
4617,4617,2024-07-14,10037,33467,Partial,Delayed
4618,4618,2024-08-10,17704,3947,Full,Delayed
4619,4619,2024-05-01,6877,47844,Overdue,Delayed
4620,4620,2024-08-06,16105,77831,Partial,Pending
4621,4621,2024-10-03,13255,45333,Full,Delayed
4622,4622,2024-05-07,12883,81807,Partial,Delayed
4623,4623,2024-09-28,9919,60653,Partial,Pending
4624,4624,2024-04-23,19124,21721,Partial,Delayed
4625,4625,2024-03-29,5936,68322,Partial,Pending
4626,4626,2024-09-07,4935,84510,Full,On time
4627,4627,2024-02-24,8232,5504,Overdue,Pending
4628,4628,2024-08-08,17383,39168,Overdue,On time
4629,4629,2024-07-21,10239,18846,Overdue,On time
4630,4630,2024-06-30,15926,76451,Full,Delayed
4631,4631,2024-06-09,12111,23198,Partial,Delayed
4632,4632,2024-08-18,14676,25086,Overdue,Pending
4633,4633,2024-08-03,2940,5651,Full,Delayed
4634,4634,2024-08-10,14487,48496,Partial,On time
4635,4635,2024-03-23,3484,51149,Partial,Delayed
4636,4636,2024-06-09,10758,22968,Overdue,On time
4637,4637,2024-05-13,15178,4289,Overdue,On time
4638,4638,2024-02-21,1800,6524,Overdue,On time
4639,4639,2024-08-19,17032,25933,Full,On time
4640,4640,2024-04-09,8569,59652,Full,Pending
4641,4641,2024-04-18,4273,62165,Full,On time
4642,4642,2024-07-02,1819,59460,Overdue,Pending
4643,4643,2024-10-24,6828,69006,Overdue,Delayed
4644,4644,2024-02-14,18002,27515,Full,On time
4645,4645,2024-06-09,17399,97246,Partial,Delayed
4646,4646,2024-10-11,16717,97167,Overdue,Delayed
4647,4647,2024-02-04,7780,51445,Full,Delayed
4648,4648,2024-08-30,1500,56291,Overdue,Delayed
4649,4649,2024-10-06,2996,53548,Partial,Pending
4650,4650,2024-07-18,10349,97404,Overdue,Pending
4651,4651,2024-02-24,14454,30742,Partial,Delayed
4652,4652,2024-07-03,9620,65685,Full,Pending
4653,4653,2024-03-19,18762,73660,Full,Delayed
4654,4654,2024-04-30,16646,35206,Overdue,Pending
4655,4655,2024-07-28,5652,10881,Partial,Delayed
4656,4656,2024-02-02,11351,36979,Overdue,Pending
4657,4657,2024-03-23,9104,3342,Overdue,Pending
4658,4658,2024-10-26,11983,87591,Full,Pending
4659,4659,2024-10-08,6176,64606,Overdue,Pending
4660,4660,2024-10-27,10872,25625,Overdue,Delayed
4661,4661,2024-01-28,7398,75959,Full,Pending
4662,4662,2024-01-14,1031,5953,Partial,Pending
4663,4663,2024-04-10,15266,20132,Overdue,On time
4664,4664,2024-05-09,7018,38949,Overdue,Pending
4665,4665,2024-01-18,12625,28775,Partial,On time
4666,4666,2024-02-29,13380,94973,Partial,Pending
