LoanID,ProductID,LoanAmount,LoanDate,InterestRate,LoanTerm,EmployeeID,BranchID,CustomerID,RepaymentSchedule
4213,1,2068109,2020-09-21,10.92,199,138,9,8977,Yearly
4214,6,3841087,2024-10-20,7.12,160,144,10,4842,Yearly
4215,7,1288358,2020-05-19,8.11,20,107,9,6481,Quarterly
4216,5,81652,2024-10-17,10.77,138,197,9,5619,Yearly
4217,8,3495822,2024-02-12,10.34,31,107,7,7960,Quarterly
4218,2,3836858,2020-05-21,10.78,175,155,4,7556,Yearly
4219,8,2007119,2020-05-29,7.01,198,132,1,2817,Yearly
4220,8,2398829,2022-09-04,9.83,41,108,3,2893,Quarterly
4221,2,3676521,2020-10-16,9.06,140,170,4,8990,Monthly
4222,1,3548115,2022-08-16,8.78,12,123,6,8186,Quarterly
4223,2,4225610,2020-01-27,11.09,96,140,10,5647,Monthly
4224,4,2472241,2023-01-13,7.34,171,137,4,4883,Quarterly
4225,1,3009850,2022-05-27,7.75,60,190,3,8710,Yearly
4226,2,3157175,2023-05-21,7.79,25,184,3,9328,Monthly
4227,7,3141064,2024-04-03,8.7,12,138,6,4082,Yearly
4228,7,3626391,2021-08-28,11.94,47,170,4,7269,Yearly
4229,6,3842105,2022-09-04,8.36,146,172,3,1651,Yearly
4230,2,158874,2023-04-28,7.42,199,106,1,9878,Yearly
4231,1,2176472,2023-01-10,8.28,80,150,1,9315,Monthly
4232,1,1978132,2021-02-06,9.73,237,131,4,8482,Quarterly
4233,6,1599515,2020-10-29,6.6,237,121,6,8990,Quarterly
4234,5,1282208,2022-10-26,8.8,174,137,5,1708,Monthly
4235,6,2033868,2023-06-19,10.06,152,184,3,8833,Yearly
4236,3,2413523,2024-04-13,11.31,135,161,2,3179,Monthly
4237,5,1980792,2020-11-09,8.59,104,103,5,5512,Yearly
4238,1,249226,2024-04-09,9.4,146,192,1,7243,Quarterly
4239,1,2751589,2021-04-11,9.17,132,198,8,9039,Yearly
4240,5,108695,2020-03-14,11.94,208,118,2,7452,Quarterly
4241,4,3334290,2023-04-02,11.63,97,130,4,5372,Quarterly
4242,4,4124349,2024-01-21,9.75,205,134,4,7363,Yearly
4243,6,2201833,2020-04-26,10,138,149,8,2543,Monthly
4244,7,909732,2022-06-20,7.18,41,112,7,3179,Yearly
4245,1,2557198,2021-05-15,9.02,116,123,7,9550,Yearly
4246,2,3926638,2021-04-15,7.22,83,142,4,7643,Monthly
4247,1,3741594,2023-12-09,9.68,18,158,4,2185,Yearly
4248,5,2380723,2020-09-01,7.65,188,194,4,4709,Monthly
4249,6,4676424,2020-10-16,9.77,90,109,5,5776,Yearly
4250,1,1445139,2021-12-20,7.6,197,197,9,1343,Yearly
4251,8,2904617,2021-10-31,7.45,67,110,7,3409,Yearly
4252,5,246792,2021-03-13,7.41,185,190,3,4793,Yearly
4253,7,1504702,2021-05-15,7.8,31,186,5,9443,Yearly
4254,3,194561,2024-04-07,11.93,145,117,1,2033,Yearly
4255,4,3010100,2024-05-23,9.92,142,119,4,2119,Monthly
4256,6,4802687,2024-06-13,8.2,16,109,4,6022,Quarterly
4257,8,1576344,2022-11-26,7.39,213,168,10,8612,Monthly
4258,7,1524818,2023-10-22,6.98,169,176,6,1141,Monthly
4259,3,3507706,2021-02-11,8.16,125,142,3,9147,Monthly
4260,1,370443,2022-11-19,6.84,186,176,2,1765,Quarterly
4261,2,2201160,2022-06-22,8.52,124,176,9,9924,Monthly
4262,5,4380138,2023-01-24,6.96,237,139,2,2467,Monthly
4263,5,4014621,2023-08-31,8.18,181,145,10,3831,Yearly
4264,1,1939215,2020-05-04,9.15,104,190,4,1661,Yearly
4265,6,1633396,2023-04-19,8.55,153,139,1,1441,Quarterly
4266,3,4730891,2022-01-12,7.21,179,102,8,6851,Yearly
4267,3,3185722,2021-10-10,7.85,88,166,9,2986,Monthly
4268,2,626261,2020-08-21,8.08,23,116,6,6325,Monthly
4269,3,3404800,2021-04-18,8.42,148,192,8,9574,Yearly
4270,3,3459949,2024-10-27,6.8,77,100,7,7162,Yearly
4271,7,1441389,2024-03-25,6.92,18,124,7,5622,Quarterly
4272,4,2437601,2020-10-29,9.38,237,165,1,5776,Monthly
4273,3,1506940,2020-02-16,10.51,162,101,6,8482,Quarterly
4274,1,3440061,2021-03-19,11.26,228,199,9,6388,Yearly
4275,1,3067725,2022-08-19,10.6,136,170,8,2010,Yearly
4276,4,4423394,2024-08-26,8.28,60,121,4,3720,Monthly
4277,7,3090008,2020-09-27,7.97,57,155,3,8471,Yearly
4278,1,3722492,2024-03-30,10.89,239,199,1,1388,Monthly
4279,1,3850643,2020-10-19,11.59,139,139,9,4041,Monthly
4280,6,1369182,2023-11-14,10.88,85,101,10,1957,Quarterly
4281,4,1459190,2022-09-01,10.51,144,193,1,7149,Yearly
4282,4,279174,2021-06-11,11.73,27,117,3,6322,Yearly
4283,7,453529,2022-07-07,10.65,234,134,9,9924,Yearly
4284,3,1663114,2021-05-16,10.03,172,197,1,7328,Yearly
4285,8,3339889,2020-07-30,7.85,26,162,4,4271,Monthly
4286,4,2341738,2022-05-20,9.91,238,196,1,9656,Yearly
4287,1,101696,2023-02-02,9.87,43,168,5,6055,Monthly
4288,6,1834644,2023-01-02,9.31,35,142,2,6781,Yearly
4289,4,411038,2020-10-04,10.3,174,198,9,1656,Monthly
4290,6,1414441,2020-08-09,8.38,15,118,5,6327,Yearly
4291,7,3678931,2021-07-10,10.72,41,120,3,7470,Yearly
4292,6,3775861,2023-12-02,7.07,76,169,8,7274,Quarterly
4293,6,2636669,2022-03-12,9.92,82,114,7,9915,Quarterly
4294,2,1980296,2024-01-10,10.09,150,138,4,3239,Quarterly
4295,3,1893511,2022-03-06,9.53,126,103,6,3894,Yearly
4296,2,3013947,2023-10-05,9.01,177,158,4,9519,Quarterly
4297,6,932223,2021-03-12,8.22,27,106,3,3592,Yearly
4298,6,2530453,2021-01-20,11.95,37,108,9,6817,Monthly
4299,6,2550665,2024-02-25,9.44,72,121,5,8609,Quarterly
4300,7,2475217,2020-05-03,10.46,113,100,6,1063,Yearly
4301,5,4816723,2023-02-03,9.46,103,126,2,3367,Monthly
4302,5,2310833,2022-06-09,10.25,137,127,9,4909,Monthly
4303,6,4288110,2023-05-30,9.77,119,168,3,6481,Yearly
4304,3,4068335,2023-06-24,11.27,210,158,7,6583,Monthly
4305,8,3717165,2021-02-04,7.21,54,105,6,3218,Quarterly
4306,2,4393998,2023-10-01,9.15,224,111,7,8297,Yearly
4307,6,654188,2023-02-13,6.87,12,150,8,4793,Yearly
4308,2,2696352,2024-05-11,8,181,185,8,3227,Yearly
4309,3,3283131,2022-09-01,11.39,208,153,2,3575,Yearly
4310,6,2967503,2023-03-06,9.21,205,112,2,5824,Monthly
4311,6,4005421,2020-09-16,10.54,162,117,2,9277,Quarterly
4312,6,2715776,2023-07-07,9.72,138,199,4,1063,Quarterly
4313,1,2568150,2024-04-20,8.43,86,117,6,3422,Quarterly
4314,5,1305212,2023-10-30,10.87,154,135,7,6313,Quarterly
4315,1,4242303,2022-03-27,8.19,214,178,7,8066,Quarterly
4316,3,2207452,2020-05-12,10.94,23,137,2,2206,Monthly
4317,8,1756951,2020-06-26,9.35,215,130,5,2572,Monthly
4318,4,3109456,2022-01-30,8.26,80,128,1,5991,Quarterly
4319,4,2849518,2024-10-08,7.21,228,139,7,5110,Quarterly
4320,7,2280826,2020-01-25,10.94,159,153,2,9352,Yearly
4321,1,4055998,2021-04-25,9.15,194,163,1,5961,Yearly
4322,8,2558378,2020-11-23,8.59,37,178,7,1541,Quarterly
4323,3,98365,2022-06-22,7.81,92,170,9,7247,Monthly
4324,1,2936482,2023-03-13,10.66,75,100,2,3239,Quarterly
4325,3,2081307,2021-05-06,10.89,69,100,3,7709,Quarterly
4326,6,2588619,2023-05-25,8.28,195,159,10,7732,Monthly
4327,3,1657457,2020-08-14,11.12,111,145,1,6782,Quarterly
4328,4,4585861,2021-11-23,7.86,238,125,2,2431,Monthly
4329,4,254703,2023-04-21,11.47,54,117,2,1970,Monthly
4330,3,3297491,2023-12-07,8.09,56,146,9,1247,Quarterly
4331,8,4799910,2020-10-17,6.76,149,128,7,4369,Monthly
4332,5,818056,2022-12-20,6.68,43,101,8,2572,Yearly
4333,8,401372,2023-12-18,9.09,178,157,1,7249,Yearly
4334,1,4831551,2023-12-26,11.74,122,180,3,6566,Quarterly
4335,1,2909096,2024-07-20,7.57,160,135,5,2547,Quarterly
4336,2,3121107,2023-12-15,10.28,200,112,5,2467,Monthly
4337,7,2689515,2020-12-05,8.17,23,169,4,4944,Monthly
4338,7,2651120,2020-09-23,8.19,86,191,1,2105,Monthly
4339,7,150837,2021-07-14,10.12,22,121,5,3528,Yearly
4340,1,1223327,2020-12-02,10.74,47,129,3,5931,Monthly
4341,1,2143976,2023-05-18,8.55,142,136,3,4761,Quarterly
4342,8,1842729,2023-09-07,6.85,67,120,10,2006,Yearly
4343,8,3332393,2021-09-11,9.53,129,111,9,8781,Yearly
4344,5,308185,2023-06-01,9.01,144,124,3,1708,Monthly
4345,6,2356617,2022-10-18,11.35,93,176,4,5023,Quarterly
4346,8,2322171,2020-07-19,11.29,129,104,7,4974,Quarterly
4347,8,4238868,2022-09-12,8,15,168,8,4512,Yearly
4348,3,3922126,2022-11-29,7.7,70,177,4,9155,Quarterly
4349,4,4129968,2024-02-19,10.47,168,171,5,6137,Monthly
4350,3,2085404,2021-10-22,12,118,176,9,1970,Monthly
4351,8,940614,2024-01-19,9.2,47,171,8,9647,Yearly
4352,4,3871440,2020-12-21,7.27,222,152,4,5776,Quarterly
4353,2,4234070,2022-05-14,6.55,21,190,5,1835,Quarterly
4354,5,3443083,2023-11-13,11.63,132,111,3,6779,Monthly
4355,5,1930864,2020-04-28,6.76,66,164,10,5305,Monthly
4356,8,4287047,2024-08-20,9.19,66,127,9,2283,Monthly
4357,5,4314406,2021-04-28,7.37,30,163,6,6384,Yearly
4358,8,105523,2023-12-31,7.8,150,171,6,6777,Monthly
4359,8,3688697,2021-03-28,10.2,118,195,10,5234,Quarterly
4360,8,4487109,2021-10-25,6.64,25,133,10,4103,Monthly
4361,8,1389306,2022-09-21,11.23,218,126,9,2824,Quarterly
4362,2,975339,2020-04-07,7.14,122,104,4,7656,Quarterly
4363,7,4941741,2023-03-27,9.97,232,147,10,9967,Monthly
4364,2,4035399,2020-07-12,8,170,156,8,4976,Monthly
4365,1,4121770,2023-01-28,9.77,124,112,3,2283,Yearly
4366,7,3748244,2023-08-29,10.32,175,121,3,6139,Yearly
4367,5,3045886,2024-01-10,10.56,187,154,3,3720,Quarterly
4368,3,1396654,2021-10-25,7.57,201,166,9,9417,Quarterly
4369,3,4768826,2020-06-17,9.8,169,154,9,5079,Yearly
4370,3,441630,2021-10-19,10.52,111,171,8,4842,Quarterly
4371,7,1888052,2020-03-12,11.71,173,139,8,6375,Yearly
4372,6,670359,2023-08-06,6.76,61,176,2,2741,Yearly
4373,1,250848,2022-04-18,11.93,232,170,3,6344,Monthly
4374,2,2678857,2022-02-22,9.95,36,132,5,2185,Quarterly
4375,4,4936012,2021-07-01,9.73,164,118,10,6880,Quarterly
4376,1,2348742,2020-09-16,6.96,240,181,7,1774,Monthly
4377,5,3972626,2021-03-16,6.62,183,127,1,6137,Quarterly
4378,8,3754210,2020-08-03,7.79,185,147,10,4457,Yearly
4379,6,3003305,2022-04-30,9.14,238,176,4,4727,Yearly
4380,5,3746519,2023-06-12,8.4,203,132,5,8887,Quarterly
4381,8,1759108,2020-09-10,11.14,87,192,8,3422,Monthly
4382,1,1819379,2022-07-15,8.15,170,168,6,4709,Yearly
4383,3,3252961,2023-11-03,10.82,182,119,9,6781,Yearly
4384,3,2761153,2023-07-28,10.37,127,148,3,9551,Monthly
4385,5,295111,2024-06-18,9.88,41,141,6,1388,Quarterly
4386,7,4007031,2021-10-27,7.86,134,112,4,2828,Yearly
4387,1,1868596,2022-03-17,7.17,164,171,8,3564,Quarterly
4388,5,2968642,2021-07-25,8.63,64,170,8,8307,Yearly
4389,7,538323,2020-06-15,9.76,171,188,8,7508,Yearly
4390,2,4829662,2020-10-14,11.95,205,187,9,8796,Quarterly
4391,7,2017974,2023-08-24,11.75,120,197,4,4571,Quarterly
4392,8,2106120,2022-11-28,7.88,227,174,7,5130,Monthly
4393,4,3515999,2022-07-11,7.28,33,120,2,8307,Quarterly
4394,5,2954660,2021-05-26,6.77,80,167,6,5876,Quarterly
4395,5,2574243,2021-09-09,10.28,153,149,3,8898,Monthly
4396,6,495302,2022-12-21,8.02,183,158,9,6654,Quarterly
4397,4,98219,2023-07-26,9.41,220,154,9,5693,Yearly
4398,7,448878,2024-02-05,10,172,159,2,4454,Monthly
4399,6,520689,2024-01-17,9.69,66,134,5,1274,Monthly
4400,5,2010103,2024-07-21,8.83,131,109,8,1835,Monthly
4401,8,4854204,2021-05-14,9.08,143,152,6,1824,Yearly
4402,2,2804707,2023-09-19,9.61,58,152,8,4183,Monthly
4403,3,1574498,2023-01-06,8.7,200,104,1,5703,Monthly
4404,4,1845094,2023-04-24,8.97,181,165,6,2570,Quarterly
4405,1,2196484,2020-01-31,8.32,182,100,4,8898,Monthly
4406,6,4178338,2024-10-08,11.22,104,145,5,6055,Quarterly
4407,7,401666,2021-09-08,6.64,27,196,10,9448,Yearly
4408,7,3615762,2020-08-29,9.38,129,133,5,2552,Quarterly
4409,1,840009,2021-03-25,11.11,121,141,7,6520,Quarterly
4410,7,2346360,2022-10-02,7.69,106,175,4,9225,Yearly
4411,8,1629619,2022-09-10,11.7,213,173,3,7470,Yearly
4412,4,4030979,2020-02-14,8.13,69,193,5,4063,Monthly
4413,4,3654102,2021-04-12,11.88,86,180,3,8087,Monthly
4414,3,523430,2023-11-26,10.33,153,196,10,2362,Quarterly
4415,5,3903847,2021-04-03,11.9,18,146,2,3202,Quarterly
4416,6,2055264,2024-03-31,11.36,117,150,2,8044,Monthly
4417,7,4437565,2022-09-10,7.25,62,108,4,4842,Monthly
4418,4,539520,2020-12-18,9.32,78,156,4,5861,Quarterly
4419,6,2814208,2023-06-16,9.21,65,119,3,3690,Quarterly
4420,1,1975485,2022-03-27,8.74,226,194,5,2693,Yearly
4421,8,2968537,2024-06-05,8.54,237,155,5,2627,Monthly
4422,3,2394284,2020-01-12,8.74,188,166,5,6139,Quarterly
4423,1,1955264,2023-10-31,9.12,236,140,10,5478,Monthly
4424,3,2757851,2021-01-25,9,123,103,6,4476,Quarterly
4425,7,3390965,2023-10-28,10.16,111,164,3,9290,Quarterly
4426,1,1922726,2020-10-29,10.13,129,174,4,8471,Quarterly
4427,1,4834741,2020-04-23,6.91,212,110,1,3109,Yearly
4428,8,3807501,2021-11-10,11.6,210,189,1,9407,Quarterly
4429,5,3880414,2021-08-06,10.53,58,198,2,5235,Quarterly
4430,3,4522805,2023-07-29,9.17,38,171,3,2634,Yearly
4431,2,2679669,2024-08-23,7.39,49,169,4,4222,Yearly
4432,5,2175732,2021-05-31,6.54,125,105,2,5705,Quarterly
4433,2,2732321,2023-03-19,7.57,114,162,3,5227,Yearly
4434,4,898801,2021-11-02,11.44,32,159,6,1496,Monthly
4435,4,3969137,2022-12-17,9.4,238,166,9,3593,Yearly
4436,7,2133787,2021-10-13,11.32,69,100,10,5703,Yearly
4437,1,2921859,2021-08-16,9.41,38,193,9,9315,Quarterly
4438,2,1623336,2020-02-14,10.19,180,122,8,6250,Monthly
4439,8,3543595,2023-02-24,9.77,19,154,9,8758,Yearly
4440,7,3733412,2023-02-04,10.34,63,147,6,8827,Monthly
4441,5,4826177,2020-02-20,10.51,65,112,8,6323,Quarterly
4442,7,2844468,2022-07-27,8.59,193,192,2,3718,Quarterly
4443,1,1953796,2022-08-11,8.44,237,157,2,5436,Quarterly
4444,1,1319452,2024-04-08,11.86,106,155,10,5234,Yearly
4445,1,3609181,2021-01-22,10.6,231,179,4,6520,Yearly
4446,2,4919923,2024-03-30,6.68,17,119,8,3808,Quarterly
4447,1,2283784,2023-11-17,8.05,131,174,1,4369,Yearly
4448,6,4595059,2023-07-10,10.09,26,138,3,3537,Quarterly
4449,2,4800032,2023-06-29,7.53,131,153,6,6654,Monthly
4450,5,110930,2022-12-28,11.39,122,141,6,4559,Yearly
4451,1,4650587,2022-12-30,10.58,139,198,2,8710,Quarterly
4452,8,2555594,2024-08-12,8.55,48,172,10,3203,Yearly
4453,1,1670780,2023-08-16,9.74,150,135,5,8190,Quarterly
4454,1,4472334,2024-06-13,7.79,223,189,2,9867,Monthly
4455,2,2607375,2022-11-09,6.56,202,196,9,9610,Monthly
4456,2,2989093,2020-12-18,11,71,101,3,5243,Quarterly
4457,4,3706049,2021-06-30,8.59,147,136,8,4069,Quarterly
4458,1,378746,2023-11-26,10.04,157,132,10,3861,Monthly
4459,5,4648360,2023-08-23,9.4,113,114,3,8756,Monthly
4460,2,2804661,2023-03-05,11.53,40,124,1,1640,Monthly
4461,2,4067259,2021-07-03,7.61,202,193,3,1141,Yearly
4462,7,3126029,2024-09-13,9.1,171,196,2,8255,Monthly
4463,2,169351,2021-05-20,6.93,235,186,9,5602,Quarterly
4464,1,4816004,2024-08-13,7.68,110,146,9,4088,Yearly
4465,4,1574955,2023-09-16,7.72,72,196,1,4727,Yearly
4466,1,1451539,2023-03-31,11.83,162,109,9,8510,Quarterly
4467,3,4244938,2022-06-04,8.48,156,176,4,7131,Yearly
4468,3,693334,2023-09-21,6.71,127,104,6,5933,Yearly
4469,3,874596,2022-05-30,8.27,102,191,9,3720,Yearly
4470,6,1407610,2020-11-04,6.63,153,155,5,8070,Monthly
4471,4,563297,2020-09-29,10.08,172,185,9,8747,Monthly
4472,3,3417898,2020-11-18,8.63,203,167,8,8070,Yearly
4473,3,531758,2020-10-05,10.74,188,108,3,6944,Yearly
4474,2,1862942,2020-02-21,11.15,81,123,8,8781,Monthly
4475,8,72149,2023-07-01,8.37,86,101,3,4893,Quarterly
4476,7,854445,2020-11-18,10.39,48,128,3,2235,Quarterly
4477,2,3099446,2024-03-22,8.51,34,193,5,6283,Yearly
4478,4,3829632,2024-08-19,11.67,91,156,2,9610,Yearly
4479,5,4024990,2020-11-05,9.36,88,147,3,6573,Monthly
4480,8,4215284,2023-10-11,8.49,62,123,2,4088,Quarterly
4481,2,557046,2024-04-12,11.64,125,116,10,1007,Yearly
4482,3,2446783,2020-04-11,10.93,219,142,4,5354,Quarterly
4483,6,1802735,2022-06-19,8.29,187,120,2,9714,Monthly
4484,2,2651282,2023-07-30,10.6,92,158,2,1608,Quarterly
4485,6,1613726,2021-10-20,9.3,177,147,5,8561,Quarterly
4486,3,1316163,2021-11-23,11.43,160,104,2,4792,Monthly
4487,8,413618,2023-11-13,6.54,50,161,7,8828,Monthly
4488,7,2647713,2024-09-09,8.26,145,163,1,2843,Quarterly
4489,5,3474790,2023-03-29,8.19,169,140,5,4786,Monthly
4490,8,4368750,2020-12-21,11.01,68,130,10,9700,Quarterly
4491,6,1209972,2021-08-30,8.55,157,101,5,1498,Monthly
4492,3,3439864,2023-12-29,9.5,134,122,6,2999,Quarterly
4493,5,540755,2021-01-21,9.56,224,107,8,1972,Quarterly
4494,6,2644301,2022-12-25,9.9,23,193,6,6875,Quarterly
4495,5,4613175,2023-12-12,7.24,160,195,5,3220,Monthly
4496,1,1181181,2023-07-06,8.5,34,147,10,6702,Monthly
4497,8,1700157,2023-05-14,8.41,135,183,1,4638,Yearly
4498,6,2170077,2020-01-24,7.93,170,193,2,2203,Yearly
4499,5,2980185,2023-03-09,7.59,208,138,6,2283,Monthly
4500,8,1312266,2021-11-26,7.92,172,123,2,7908,Yearly
4501,4,1614509,2024-04-25,10.89,196,147,1,8337,Yearly
4502,1,4876427,2022-05-31,7.49,129,182,9,4271,Yearly
4503,1,3460059,2022-04-11,6.56,64,102,4,7731,Yearly
4504,2,4453945,2022-04-01,10.95,121,162,1,7731,Quarterly
4505,1,4912797,2022-08-13,9.62,71,194,3,6572,Monthly
4506,2,3759346,2023-07-12,8.59,55,122,4,6759,Monthly
4507,7,2645189,2022-01-20,7.1,53,127,2,6283,Yearly
4508,1,3756217,2020-01-13,7.48,210,155,5,2178,Quarterly
4509,5,3721955,2023-07-11,10.67,172,147,2,6095,Quarterly
4510,6,4328708,2020-04-11,10.6,218,156,3,9924,Quarterly
4511,6,2713509,2020-02-18,6.99,155,157,2,6240,Quarterly
4512,1,3684314,2020-03-22,9.74,239,159,5,8871,Yearly
4513,3,4689322,2021-04-21,10.21,189,181,8,9774,Yearly
4514,6,4362238,2023-03-09,10.43,209,104,4,5174,Quarterly
4515,2,3756285,2024-05-31,6.64,221,124,4,9407,Monthly
4516,5,4883265,2022-09-13,6.86,61,129,6,6231,Quarterly
4517,7,1359365,2022-11-07,9.35,14,188,1,6706,Monthly
4518,6,4318758,2021-06-13,10.06,169,137,7,3831,Yearly
4519,5,1956276,2023-08-29,11.58,82,128,9,5313,Yearly
4520,1,3655417,2022-01-21,7.36,223,124,10,1520,Quarterly
4521,3,4202801,2024-09-22,8.75,131,122,1,9486,Monthly
4522,7,2527460,2023-04-30,9.1,167,179,4,3734,Monthly
4523,4,1765939,2021-08-21,9.77,40,168,4,1869,Quarterly
4524,2,4382926,2023-05-06,11.11,90,167,4,2014,Quarterly
4525,2,2872928,2020-06-09,7.42,186,188,10,4457,Monthly
4526,8,3343338,2023-08-26,8.83,30,105,9,8265,Quarterly
4527,1,341405,2021-02-04,9.98,172,117,10,5426,Monthly
4528,8,1511765,2023-04-27,8.46,62,144,9,1416,Quarterly
4529,6,3920593,2021-06-23,9.65,52,193,7,9095,Yearly
4530,1,2641045,2023-06-06,11.01,12,161,4,6759,Yearly
4531,4,2530176,2022-09-15,9.53,116,169,8,2012,Monthly
4532,5,1918326,2024-05-26,9.56,99,129,10,1926,Quarterly
4533,4,784587,2021-05-07,9.99,59,172,10,6839,Yearly
4534,2,1968535,2023-09-20,11.05,56,126,3,7894,Monthly
4535,8,3053928,2021-12-18,8.56,206,166,1,5150,Yearly
4536,6,2708004,2020-11-05,6.87,172,119,4,7244,Yearly
4537,4,2929242,2021-01-27,7.16,15,180,9,6477,Yearly
4538,8,2612968,2024-04-15,7.03,217,113,2,3422,Quarterly
4539,8,4949205,2021-01-02,10.99,28,158,5,7243,Yearly
4540,2,4785055,2023-05-02,9.17,116,151,2,2843,Monthly
4541,5,2804481,2022-03-19,9.8,217,189,2,4237,Monthly
4542,3,3921986,2024-09-13,10.73,42,197,6,9290,Yearly
4543,2,4471714,2021-05-09,7.84,77,190,8,9773,Monthly
4544,1,68802,2022-09-28,8.2,101,191,5,9700,Quarterly
4545,5,1461516,2021-09-25,11.08,41,170,5,8887,Yearly
4546,6,572626,2020-10-16,7.22,41,154,5,3734,Quarterly
4547,2,167546,2020-10-16,6.85,181,119,4,5158,Monthly
4548,2,3105757,2020-03-20,7.07,198,124,8,3422,Quarterly
4549,3,436734,2023-09-21,8.15,100,109,6,9302,Monthly
4550,7,1026945,2020-02-05,10.29,169,183,6,8827,Yearly
4551,6,2837638,2021-04-20,6.6,144,132,6,7732,Monthly
4552,1,1294802,2020-03-27,7.05,36,105,2,8674,Yearly
4553,4,837524,2024-08-16,10.17,181,195,2,2824,Monthly
4554,1,4463870,2020-09-01,8.28,119,119,1,5914,Quarterly
4555,4,802226,2023-04-03,11.13,163,157,5,7412,Quarterly
4556,5,4574804,2020-03-19,10.77,204,180,1,3741,Monthly
4557,6,4291277,2021-02-09,6.83,43,164,1,9869,Quarterly
4558,5,3114759,2023-11-10,7.22,194,136,3,1971,Yearly
4559,4,1104174,2023-01-17,10.16,54,127,7,7452,Quarterly
4560,1,1709479,2021-08-02,9.36,196,153,2,6879,Yearly
4561,1,384020,2022-01-14,11.94,196,160,5,8756,Monthly
4562,7,3008244,2021-11-19,11.72,58,198,5,3718,Yearly
4563,1,1233069,2022-07-11,8.88,222,111,10,4454,Monthly
4564,1,2482334,2021-08-25,7.35,142,193,1,2185,Yearly
4565,6,3533524,2024-07-21,9.96,150,115,7,8337,Yearly
4566,3,1765987,2022-01-31,11.41,170,180,6,5254,Monthly
4567,8,2670832,2023-03-20,10.71,213,183,1,8231,Monthly
4568,7,4305969,2022-03-20,7.82,128,143,4,6835,Yearly
4569,7,4608688,2020-06-09,7.99,47,149,9,5518,Quarterly
4570,2,3714058,2022-05-04,10.25,138,187,2,3260,Yearly
4571,1,3374205,2020-09-14,10.77,56,158,10,8652,Yearly
4572,8,4364842,2021-03-22,8.95,21,116,4,7908,Yearly
4573,4,809500,2020-03-12,8.19,189,162,9,8138,Monthly
4574,1,4139075,2020-11-17,10.85,182,163,9,4842,Monthly
4575,7,2172376,2020-12-10,11.51,237,168,1,3069,Monthly
4576,5,871817,2023-11-27,6.88,228,155,8,8796,Monthly
4577,2,3684945,2021-01-16,6.62,106,121,5,5876,Monthly
4578,7,2783472,2020-11-28,9.12,89,172,6,9005,Yearly
4579,6,4532695,2021-03-16,8.29,67,157,2,6742,Monthly
4580,2,3673644,2022-05-27,11.82,27,194,5,7656,Quarterly
4581,4,461505,2022-03-24,10.82,147,133,3,6920,Yearly
4582,8,1694904,2021-07-15,10.23,184,166,10,9719,Yearly
4583,5,2883797,2020-10-15,11.44,214,190,4,1500,Yearly
4584,5,3146809,2020-08-28,9.32,36,185,5,6313,Yearly
4585,7,4985878,2024-03-15,10.83,159,128,4,3878,Monthly
4586,3,3285222,2023-01-27,11.81,112,114,7,7363,Yearly
4587,5,3968909,2021-10-08,10.72,16,164,3,9190,Yearly
4588,3,2557440,2023-04-29,8.27,54,138,8,9974,Monthly
4589,4,446096,2020-11-08,7.28,216,157,2,8824,Monthly
4590,5,2201534,2024-03-05,9.21,24,163,10,1608,Quarterly
4591,1,3255654,2020-03-09,11.18,240,187,10,8563,Quarterly
4592,1,2579061,2023-07-09,9.74,28,121,3,6520,Yearly
4593,6,1705450,2020-08-16,11.82,215,174,10,5386,Yearly
4594,8,194134,2024-02-20,10.91,146,112,10,6520,Monthly
4595,5,2968440,2020-08-25,11.67,238,118,10,9777,Quarterly
4596,4,4439492,2021-10-15,7.41,232,101,1,2693,Yearly
4597,3,2166169,2023-07-28,7.2,111,118,6,5269,Quarterly
4598,3,3197041,2023-03-11,10.19,70,111,3,5688,Quarterly
4599,3,2091500,2022-09-01,8.93,152,169,4,7249,Monthly
4600,8,4693924,2023-11-01,6.62,15,193,8,6603,Monthly
4601,4,4796233,2021-05-15,9.66,21,126,10,7768,Monthly
4602,7,282974,2021-07-12,8.69,125,127,10,7828,Yearly
4603,1,1344496,2022-07-17,11.35,127,129,10,1498,Monthly
4604,1,4545673,2020-02-01,10.56,221,195,7,2050,Quarterly
4605,7,2948403,2021-07-09,7.89,229,175,6,1869,Monthly
4606,1,1977050,2020-04-07,8.45,171,179,6,1912,Yearly
4607,8,864030,2020-12-30,8.1,20,163,5,5561,Monthly
4608,5,2326095,2022-12-01,7.26,238,155,5,4495,Monthly
4609,1,2869445,2022-12-13,8.42,168,182,8,8238,Yearly
4610,4,3811065,2024-02-12,9.15,22,183,3,4750,Yearly
4611,7,3120671,2024-08-24,9.59,159,131,10,1727,Quarterly
4612,2,4552767,2020-01-16,8.29,13,158,3,4026,Yearly
4613,6,4569725,2021-05-07,9.3,54,105,7,2753,Quarterly
4614,1,1815970,2024-06-09,11.87,34,149,5,7701,Yearly
4615,6,4934216,2022-03-01,11.48,79,171,9,1111,Monthly
4616,1,4649788,2021-01-12,10.25,133,189,3,3366,Yearly
4617,1,831419,2021-08-22,10.12,122,131,1,2843,Yearly
4618,2,3665768,2020-04-01,8.36,29,148,3,5115,Yearly
4619,7,3878169,2024-07-23,9.65,61,191,5,8747,Monthly
4620,3,2756079,2020-03-12,11.53,167,179,5,3659,Quarterly
